,daily,temp,humidity,precip,windspeed
2018-03-24,51.479,5.3,76.5,0.026,22.7
2018-03-25,104.149,5.5,76.0,0.073,22.6
2018-03-26,33.05,4.4,73.5,0.01,12.9
2018-03-27,63.016999999999996,5.9,89.0,2.585,21.2
2018-03-28,43.345,4.6,82.1,1.282,21.4
2018-03-29,56.414,2.4,86.9,0.172,25.1
2018-03-30,25.14,3.2,91.6,1.669,27.1
2018-03-31,18.27,3.3,88.5,3.36,26.1
2018-04-02,16.76,1.3,89.6,2.555,30.3
2018-04-03,20.465,2.6,95.4,15.423,24.3
2018-04-04,46.980000000000004,1.6,96.1,11.28,20.2
2018-04-05,38.273999999999994,3.9,75.1,8.366,26.3
2018-04-06,75.735,6.5,79.1,0.661,24.1
2018-04-07,24.47,9.0,82.5,1.533,15.4
2018-04-08,66.004,8.8,85.0,1.502,13.1
2018-04-09,86.303,7.7,90.5,0.184,16.1
2018-04-10,86.94,5.5,96.1,1.759,28.5
2018-04-11,53.617000000000004,5.8,93.3,0.325,23.1
2018-04-12,73.83500000000001,5.8,90.6,0.095,28.0
2018-04-13,71.714,5.9,96.4,3.362,18.9
2018-04-14,5.24,9.0,85.8,0.123,18.7
2018-04-15,16.25,8.2,87.2,0.205,24.0
2018-04-16,40.11,9.9,80.4,2.432,25.7
2018-04-17,25.830999999999996,11.8,75.6,2.663,36.0
2018-04-18,86.018,13.0,78.9,0.341,22.7
2018-04-19,62.678000000000004,14.0,75.9,0.0,23.6
2018-04-20,88.126,11.3,76.0,0.101,27.9
2018-04-21,48.1,10.2,74.6,0.0,15.4
2018-04-22,20.356,10.2,79.8,0.331,27.5
2018-04-23,40.713,9.8,80.6,0.765,35.6
2018-04-24,50.694,9.4,75.7,1.015,31.8
2018-04-25,67.72,8.1,79.5,0.737,32.0
2018-04-26,20.74,8.3,76.2,0.738,34.9
2018-04-27,99.11500000000001,7.2,74.3,1.516,17.5
2018-04-28,34.007999999999996,6.8,82.3,1.19,17.5
2018-04-29,21.669999999999998,6.3,76.7,0.26,14.6
2018-04-30,52.499,6.4,72.9,0.111,15.1
2018-05-01,60.370000000000005,6.6,77.4,0.08,30.9
2018-05-02,60.331,8.5,75.1,4.352,25.5
2018-05-03,52.87,8.2,82.4,0.239,24.9
2018-05-04,8.98,11.9,85.4,0.337,28.2
2018-05-05,54.370000000000005,12.9,83.9,0.0,24.7
2018-05-06,38.333999999999996,14.6,76.6,0.0,24.5
2018-05-07,48.93,13.7,76.2,0.0,21.1
2018-05-08,43.25,12.2,80.6,0.972,24.2
2018-05-09,48.929,8.9,83.8,1.515,27.8
2018-05-10,49.397999999999996,9.5,71.4,0.935,27.3
2018-05-11,116.48,10.0,70.0,0.032,23.9
2018-05-12,73.745,11.2,71.2,0.866,16.0
2018-05-13,54.821,11.6,75.2,2.878,21.5
2018-05-14,142.3,11.9,71.2,0.0,13.8
2018-05-15,33.149,12.3,77.5,0.0,23.0
2018-05-16,60.381,10.1,64.3,0.0,16.5
2018-05-17,67.92999999999999,10.3,68.1,0.0,14.4
2018-05-18,41.082,11.3,69.1,0.0,15.3
2018-05-19,64.348,13.8,64.2,0.0,21.4
2018-05-20,16.39,14.7,60.4,0.0,20.9
2018-05-21,51.98,14.7,68.8,0.0,18.2
2018-05-22,34.44,11.0,76.2,0.0,21.5
2018-05-23,15.67,10.5,80.9,0.0,17.1
2018-05-24,44.879999999999995,10.4,86.0,0.0,17.3
2018-05-25,43.12,13.1,74.7,0.0,25.0
2018-05-26,4.75,13.5,75.4,0.01,24.1
2018-05-27,92.113,12.0,82.8,0.0,20.1
2018-05-28,58.214,14.7,82.8,0.0,15.2
