,daily,temp,humidity,precip,windspeed
2019-03-02,8.043,7.8,85.5,3.793,37.2
2019-03-03,38.244,6.7,73.9,3.36,47.3
2019-03-04,32.35,5.7,77.0,3.588,30.8
2019-03-05,74.623,3.0,92.2,0.813,19.4
2019-03-06,17.97,5.2,97.8,14.836,24.3
2019-03-07,38.768,5.9,81.7,13.512,24.8
2019-03-08,85.397,3.2,85.7,3.181,30.3
2019-03-13,23.485,7.5,71.8,7.302,42.4
2019-03-14,16.752,7.7,77.9,3.904,34.0
2019-03-15,46.369,5.9,76.7,0.541,39.8
2019-03-16,20.023,2.5,90.9,15.44,21.2
2019-03-17,44.55,4.7,71.4,0.175,27.8
2019-03-18,37.919,5.6,78.9,0.081,15.3
2019-03-20,84.88,11.3,86.9,0.024,31.0
2019-03-21,27.328000000000003,11.8,85.1,0.292,33.1
2019-03-22,71.37700000000001,9.0,79.7,1.593,36.4
2019-03-23,84.68100000000001,6.1,68.9,0.154,26.3
2019-03-24,47.135999999999996,6.4,74.2,0.587,40.6
2019-03-25,60.290000000000006,7.2,63.8,0.01,21.4
2019-03-27,27.42,9.6,78.5,0.0,25.8
2019-03-28,45.446999999999996,9.2,72.2,0.0,30.3
2019-03-29,36.36,8.8,75.6,0.0,32.9
2019-03-30,33.137,8.0,72.0,0.0,20.0
2019-03-31,25.36,3.7,73.2,0.0,15.0
2019-04-01,12.93,5.1,76.0,0.383,17.7
2019-04-02,16.903,5.1,80.7,1.553,13.3
2019-04-03,13.611,4.7,80.2,4.589,25.1
2019-04-04,7.879999999999999,5.3,84.5,7.921,25.5
2019-04-05,28.694,7.9,75.4,0.02,30.9
2019-04-06,16.788999999999998,5.1,95.8,4.239,21.0
2019-04-07,14.98,6.7,93.9,0.753,21.9
2019-04-08,29.314,6.8,83.4,0.0,23.6
2019-04-13,115.668,4.6,67.5,0.0,27.8
2019-04-14,115.957,5.3,66.4,0.0,25.2
2019-04-15,55.730000000000004,6.6,72.1,0.0,32.7
2019-04-16,7.832,7.9,84.3,0.313,23.2
2019-04-17,135.109,8.0,83.0,0.145,23.4
2019-04-18,53.59,8.8,87.1,0.0,20.2
2019-04-19,72.84,11.0,80.2,0.0,11.9
2019-04-20,68.28399999999999,14.0,69.8,0.0,17.1
2019-04-21,77.001,15.1,61.9,0.0,25.5
2019-04-22,64.437,12.7,65.2,0.0,26.1
2019-04-23,69.259,10.1,83.7,0.0,28.4
2019-04-24,45.65,9.2,89.7,0.0,27.1
2019-04-25,77.069,10.3,86.3,1.507,24.5
2019-04-26,34.440000000000005,9.7,82.7,3.454,19.4
2019-04-27,63.67,9.0,85.8,2.251,17.0
2019-04-28,74.82,10.6,82.2,2.17,12.1
2019-04-29,92.697,9.0,86.0,0.08,18.2
2019-04-30,39.954,10.2,85.4,0.024,10.4
2019-05-01,36.095,11.3,85.2,0.741,16.1
2019-05-02,6.03,8.6,82.2,2.238,16.7
2019-05-03,10.332,6.7,67.4,0.883,19.6
2019-05-04,115.21600000000001,6.1,61.5,0.0,23.3
2019-05-05,49.84,7.2,62.0,0.0,17.9
2019-05-06,82.107,6.9,69.2,2.861,12.4
2019-05-07,58.126999999999995,6.0,78.7,0.78,15.8
2019-05-08,62.713,6.0,91.5,6.128,26.9
2019-05-13,63.16,12.3,62.8,0.0,20.3
2019-05-14,9.49,13.8,63.9,0.0,14.0
2019-05-15,65.90299999999999,13.3,75.7,0.0,16.7
2019-05-16,12.66,12.2,72.7,0.0,24.3
2019-05-17,36.097,11.5,74.6,0.0,23.8
2019-05-18,26.89,10.2,96.0,4.254,19.9
2019-05-19,43.86,11.8,87.4,2.349,12.8
2019-05-20,73.059,12.4,81.0,0.01,14.1
2019-05-21,31.003,11.5,81.4,1.532,12.7
2019-05-22,22.992,10.3,75.1,0.653,23.3
2019-05-23,65.811,11.4,73.0,0.0,32.1
2019-05-24,52.385,12.5,68.2,0.0,20.8
2019-05-25,32.94,10.1,88.4,1.103,18.3
2019-05-26,74.558,12.4,86.7,8.437,37.9
2019-05-27,48.188,10.0,79.2,5.463,29.0
2019-05-28,25.951999999999998,9.2,76.9,1.793,11.3
2019-05-29,11.91,7.7,90.1,1.681,9.6
2019-05-30,55.336,10.8,97.6,13.872,17.1
2019-05-31,38.38,12.0,94.9,5.493,27.6
2019-06-01,52.519999999999996,13.7,79.6,2.711,22.1
2019-06-02,21.11,15.0,82.7,6.524,27.2
2019-06-03,42.339999999999996,12.5,80.3,0.562,36.8
2019-06-04,53.548,12.3,79.0,0.528,17.0
2019-06-05,6.06,10.6,96.1,10.554,17.5
2019-06-06,24.119,12.7,76.9,0.946,20.5
2019-06-07,44.985,10.7,84.3,0.277,21.3
2019-06-08,16.82,11.6,84.6,4.075,13.8
2019-06-13,56.285,9.8,80.0,5.059,18.9
2019-06-14,65.27,11.3,72.8,0.488,17.9
2019-06-15,23.84,13.2,77.3,0.801,16.8
2019-06-16,31.889,11.9,78.6,0.986,19.9
2019-06-17,102.91,13.5,77.0,2.758,29.9
2019-06-18,53.86,13.5,76.3,0.21,29.4
2019-06-19,17.253,13.4,76.1,0.0,23.0
2019-06-20,24.36,12.1,77.8,1.864,30.4
2019-06-21,76.44800000000001,12.2,69.9,0.026,23.2
2019-06-22,85.72,13.2,71.4,0.0,12.8
2019-06-23,24.81,14.0,81.4,0.0,20.4
2019-06-24,53.842,13.0,96.1,14.122,19.4
2019-06-25,42.653999999999996,14.6,86.6,7.109,18.5
2019-06-26,33.144000000000005,14.1,80.1,0.0,14.2
2019-06-27,45.876000000000005,14.9,80.5,0.0,19.8
2019-06-28,43.910000000000004,14.6,85.5,0.0,21.7
2019-06-29,26.355,16.5,89.9,4.867,12.3
2019-06-30,28.64,15.5,82.0,2.215,34.7
2019-07-01,6.07,14.8,74.5,0.114,28.5
2019-07-02,20.871,14.0,68.1,0.008,22.2
2019-07-03,54.516,13.2,74.7,0.0,22.0
2019-07-04,83.666,13.2,77.9,0.218,23.8
2019-07-05,30.323,15.1,83.5,0.359,27.8
2019-07-06,91.281,13.6,69.2,0.0,16.4
2019-07-07,33.223,12.9,71.3,0.072,10.6
2019-07-08,78.895,12.1,80.3,0.0,13.6
2019-07-13,81.535,16.9,81.3,1.76,19.5
2019-07-14,51.5,16.3,77.0,0.179,12.6
2019-07-15,31.47,16.1,80.6,0.0,12.8
2019-07-16,19.14,16.7,81.0,0.039,17.6
2019-07-17,14.026,15.8,87.4,0.616,20.2
2019-07-18,70.293,14.9,82.6,2.743,29.8
2019-07-19,31.029999999999998,15.3,84.2,3.428,16.2
2019-07-20,36.209999999999994,16.6,83.4,12.175,22.0
2019-07-21,26.063000000000002,15.8,81.3,1.185,22.9
2019-07-22,67.42500000000001,19.5,84.6,2.351,37.1
2019-07-23,9.09,20.3,78.2,0.0,20.8
2019-07-24,22.97,19.7,81.3,1.883,22.8
2019-07-25,61.772000000000006,19.5,82.7,0.101,19.5
2019-07-26,20.846,19.0,81.7,0.616,18.1
2019-07-27,57.179,16.2,95.1,14.615,11.0
2019-07-28,85.28999999999999,17.5,93.6,1.46,18.4
2019-07-29,64.975,17.1,93.3,0.117,10.4
2019-07-31,110.93299999999999,16.9,89.5,3.682,16.1
2019-08-01,3.63,17.1,86.4,1.104,15.7
2019-08-02,13.990000000000002,17.2,82.1,0.16,11.2
2019-08-03,22.45,16.3,86.0,0.754,14.9
2019-08-04,16.2,16.3,94.0,2.744,15.0
2019-08-05,22.169,16.6,83.5,6.286,26.7
2019-08-06,55.768,15.4,85.8,0.92,11.1
2019-08-07,29.728,15.0,89.3,23.697,20.3
2019-08-08,41.715,15.8,81.5,0.728,18.1
2019-08-10,32.46,16.9,90.4,7.515,11.4
2019-08-13,20.61,12.1,78.6,1.03,24.5
2019-08-14,71.834,12.6,86.7,0.338,10.8
2019-08-15,25.740000000000002,15.3,76.0,3.767,28.6
2019-08-16,7.66,16.2,84.9,4.62,25.9
2019-08-17,60.400999999999996,14.6,78.1,3.891,35.7
2019-08-18,28.810000000000002,14.0,81.2,8.65,32.3
2019-08-19,49.592,14.2,80.1,0.557,29.0
2019-08-20,48.161,13.6,80.9,2.978,20.5
2019-08-21,34.814,13.5,86.0,3.133,26.0
2019-08-22,28.27,14.4,86.8,2.278,30.4
2019-08-23,47.34,17.7,78.5,0.453,28.0
2019-08-24,48.58,17.5,80.1,0.0,14.5
2019-08-25,85.976,17.2,84.5,0.036,13.5
2019-08-26,52.15,17.1,80.0,0.0,20.6
2019-08-27,121.514,14.5,87.9,0.156,10.2
2019-08-28,56.239999999999995,15.3,78.8,1.709,27.7
2019-08-29,32.655,13.6,83.1,0.615,32.9
2019-08-30,46.6,15.8,87.0,4.673,36.1
2019-08-31,94.78,14.7,80.5,17.328,39.5
